t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
723.0361454058439,1781612388.5677745,2.1415836811065674,0.006424894090741873,9.811644554138184,8.416719538217876e-06,2.6555204385658726e-05,5.861665340489708e-05,0.0,2.1,60
723.0461454056203,1781612388.5778441,2.1442313194274902,-0.0016688141040503979,9.811671257019043,6.398379355232464e-07,2.651823524502106e-05,6.369882612489164e-05,0.0,2.11,60
723.0561454053968,1781612388.588394,2.14605975151062,-0.0006368930917233229,9.811673164367676,-6.190883595991181e-06,2.6541707484284416e-05,6.875861436128616e-05,0.0,2.12,60
723.0661454051733,1781612388.598397,2.1362125873565674,-0.00015507344505749643,9.811670303344727,-1.0842611118278e-05,2.6608935513650067e-05,7.383469346677884e-05,0.0,2.13,60
723.0761454049498,1781612388.6099446,2.1382482051849365,-0.0011366063263267279,9.811685562133789,-1.3459229194268119e-05,2.663569466676563e-05,7.89147088653408e-05,0.0,2.14,60
723.0861454047263,1781612388.619452,2.1407968997955322,0.009186230599880219,9.811681747436523,1.1406491466914304e-05,2.671330003067851e-05,6.171903805807233e-05,0.0,2.15,60
723.0961454045027,1781612388.6297307,2.1304216384887695,-0.00193645223043859,9.811678886413574,5.5562554734933656e-06,2.6820358471013606e-05,6.67710046400316e-05,0.0,2.16,60
723.1061454042792,1781612388.6402445,2.1323232650756836,-0.00022043455101083964,9.81165885925293,-3.1598145255884447e-07,2.67366358457366e-05,7.178011583164334e-05,0.0,2.17,60
723.1161454040557,1781612388.650753,2.135596990585327,-0.001675248146057129,9.81162166595459,-5.51406446902547e-06,2.6856294425670058e-05,7.682087743887678e-05,0.0,2.18,60
723.1261454038322,1781612388.6608589,2.124540090560913,0.008628676645457745,9.81163501739502,1.61822736117756e-05,2.672779191925656e-05,5.999790664645843e-05,0.0,2.19,60
723.1361454036087,1781612388.6713662,2.127431631088257,-0.001725457375869155,9.811644554138184,7.727560841885861e-06,2.6665946279536e-05,6.504264456452802e-05,0.0,2.2,60
723.1461454033852,1781612388.6808841,2.129366159439087,-0.0017798125045374036,9.811646461486816,-3.679762698993727e-07,2.665385363798123e-05,7.007261592661962e-05,0.0,2.21,60
723.1561454031616,1781612388.6913927,2.11948561668396,0.00069552002241835,9.81161880493164,-7.3003593570319936e-06,2.653629235283006e-05,7.51009865780361e-05,0.0,2.22,60
723.1661454029381,1781612388.701946,2.121323347091675,0.007342053111642599,9.811627388000488,1.2804104699171148e-05,2.6489540687180124e-05,5.848765067639761e-05,0.0,2.23,60
723.1761454027146,1781612388.7124557,2.1240217685699463,-0.0022691257763653994,9.811690330505371,3.269874468969647e-06,2.655974094523117e-05,6.356437370413914e-05,0.0,2.24,60
723.1861454024911,1781612388.7225494,2.1139163970947266,-0.00013744157331530005,9.811660766601562,-4.893542609352153e-06,2.6708177756518126e-05,6.864248280180618e-05,0.0,2.25,60
723.1961454022676,1781612388.7330167,2.1160147190093994,-0.00041708885692059994,9.811654090881348,-1.1367654224159196e-05,2.6848994821193628e-05,7.368595834122971e-05,0.0,2.2600000000000002,60
723.2061454020441,1781612388.7435248,2.117987632751465,0.007661990821361542,9.811637878417969,8.948298273026012e-06,2.6782437998917885e-05,5.721900379285216e-05,0.0,2.27,60
723.2161454018205,1781612388.754031,2.1089768409729004,-0.0022497554309666157,9.811644554138184,4.5474840248971304e-07,2.6748888558358885e-05,6.228168786037713e-05,0.0,2.2800000000000002,60
723.226145401597,1781612388.764538,2.1099228858947754,0.0007655479712411761,9.811609268188477,-6.8211033976695035e-06,2.6596251700539142e-05,6.72768073854968e-05,0.0,2.29,60
723.2361454013735,1781612388.7746816,2.1129207611083984,-0.0005508986068889499,9.811694145202637,-1.2367517228994984e-05,2.648274676175788e-05,7.224181899800897e-05,0.0,2.3000000000000003,60
723.24614540115,1781612388.7841263,2.1025214195251465,0.006421705242246389,9.811660766601562,9.267226232623216e-06,2.6470397642697208e-05,5.606275226455182e-05,0.0,2.31,60
723.2561454009265,1781612388.7946255,2.1053686141967773,-0.000686414772644639,9.811657905578613,2.2347555841406574e-06,2.6468498617759906e-05,6.107884109951556e-05,0.0,2.32,60
723.266145400703,1781612388.80522,2.1069226264953613,-0.0017430720617994666,9.811624526977539,-4.813992291019531e-06,2.632535142765846e-05,6.608039257116616e-05,0.0,2.33,60
723.2761454004794,1781612388.8157399,2.0969772338867188,0.00015309618902392685,9.811575889587402,-9.997653251048177e-06,2.6148434699280187e-05,7.110422302503139e-05,0.0,2.34,60
723.2861454002559,1781612388.824873,2.0999979972839355,0.006870436016470194,9.811593055725098,1.0737167940533254e-05,2.603694701974746e-05,5.518364196177572e-05,0.0,2.35,60
723.2961454000324,1781612388.8353825,2.101100206375122,-0.0005486314184963703,9.811646461486816,3.121877853118349e-06,2.610991032270249e-05,6.0169575590407476e-05,0.0,2.36,60
723.3061453998089,1781612388.845515,2.092073917388916,-0.0014421736123040318,9.811677932739258,-4.0853028622223064e-06,2.631600364111364e-05,6.514509004773572e-05,0.0,2.37,60
723.3161453995854,1781612388.8556366,2.0939688682556152,-0.00043232436291873455,9.811665534973145,-9.741298526932951e-06,2.6473509933566675e-05,7.013473805272952e-05,0.0,2.38,60
723.3261453993618,1781612388.865702,2.096204996109009,0.007140568923205137,9.811664581298828,1.0907318937825039e-05,2.6308614906156436e-05,5.4373773309635e-05,0.0,2.39,60
723.3361453991383,1781612388.875078,2.085890293121338,-0.0004926347173750401,9.811622619628906,3.2356870178773534e-06,2.6308051019441336e-05,5.9370115195633844e-05,0.0,2.4,60
723.3461453989148,1781612388.8855977,2.088690757751465,-0.0015825051814317703,9.81164264678955,-3.676251026263344e-06,2.623086402309127e-05,6.433628732338548e-05,0.0,2.41,60
723.3561453986913,1781612388.8958573,2.090592384338379,8.381038787774742e-05,9.811624526977539,-9.252914423996117e-06,2.6224352041026577e-05,6.930850213393569e-05,0.0,2.42,60
723.3661453984678,1781612388.9053774,2.0809717178344727,0.006468340288847685,9.81165885925293,1.0919120541075245e-05,2.6361600248492323e-05,5.3793082770425826e-05,0.0,2.43,60
723.3761453982443,1781612388.9148839,2.082507610321045,-0.00036030440242029727,9.811565399169922,2.8697565994662e-06,2.6249384973198175e-05,5.8817466197069734e-05,0.0,2.44,60
723.3861453980207,1781612388.9263904,2.0811073780059814,-0.0005354597815312445,9.811623573303223,-4.535113475867547e-06,2.6004825485870242e-05,6.376707460731268e-05,0.0,2.45,60
723.3961453977972,1781612388.9358966,2.0847840309143066,-0.00147970300167799,9.811602592468262,-9.673253771325108e-06,2.6147159587708302e-05,6.877694249851629e-05,0.0,2.46,60
723.4061453975737,1781612388.9464011,2.0721940994262695,-0.00027318880893290043,9.811667442321777,-1.3396777831076179e-05,2.6028761567431502e-05,7.379763701464981e-05,0.0,2.47,60
723.4161453973502,1781612388.9566112,2.0757970809936523,0.007295660674571991,9.81161880493164,9.758177839103155e-06,2.6051216991618276e-05,5.7371547882212326e-05,0.0,2.48,60
723.4261453971267,1781612388.9659233,2.0773565769195557,-0.00026933744084089994,9.811677932739258,3.551760528353043e-06,2.6120660550077446e-05,6.239371577976272e-05,0.0,2.49,60
723.4361453969032,1781612388.9764404,2.0683374404907227,-0.0014851843006908894,9.811631202697754,-1.764842295415292e-06,2.599098843347747e-05,6.740755634382367e-05,0.0,2.5,60
723.4461453966796,1781612388.9875095,2.07020902633667,-0.00034731882624328136,9.8116455078125,-6.489461611636216e-06,2.606853195175063e-05,7.229211769299582e-05,0.0,2.5100000000000002,60
