Timestamp;VX;VY;VZ;VRX;VRY;VRZ;TH;ST;BR;LHX;LHY;LHZ;RHX;RHY;RHZ;HX;HY;HZ;HRX;HRY;HRZ;DEV;LAMBDAR;LAMBDAF;BALANCEGRADIENT;CURVEDIRECTION;PX;PY;PZ;TS
3,021;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,038;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,055;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,071;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,088;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,105;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,121;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,138;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,155;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,171;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,188;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,205;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,221;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,238;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,255;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,271;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,288;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,305;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,321;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,338;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,355;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,371;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,388;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,405;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,421;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,438;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,455;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,471;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,488;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,505;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,521;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,538;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,555;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,571;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,588;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,605;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,621;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,638;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,655;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,671;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,688;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,705;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,721;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,738;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,755;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,771;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,788;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,805;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,821;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,838;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,855;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,871;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,888;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,905;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
3,921;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,938;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,955;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
3,971;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
3,988;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,005;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,021;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,038;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,055;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,071;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,088;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,105;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,121;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,138;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,155;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,171;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,188;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,205;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,221;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,238;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,255;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,271;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,288;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,305;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,321;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,338;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,355;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,371;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,388;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,405;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,421;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,438;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,455;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,471;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,488;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,505;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,521;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,538;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,555;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,571;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,588;-0;0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,605;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,621;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,638;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,655;-0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,671;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,688;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,705;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,721;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,738;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,755;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,771;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,788;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
4,805;0;-0;-0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;-1;53.993,424;-36.656,75;125,263;48,76 \n
4,821;0;0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;0;53.993,424;-36.656,75;125,263;48,76 \n
4,838;0;-0;0;-0,252;0,059;135;0;0;0;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;54.039,077;-36.643,774;229,058;-0,252;0,059;135;0;0; 0;0;1;53.993,424;-36.656,75;125,263;48,76 \n
