t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,steer_input,direction,rep,ay_target,swa_calib_deg
417.8993449937552,1781614949.8756278,-0.47194528579711914,0.001819615950807929,9.991586685180664,0.0001350531238131225,0.0009917346760630608,-7.488643313990906e-05,0.0,0.0,0.0,left,1,2.0,7.34
417.9093449935317,1781614949.8861423,-0.46559765934944153,0.007173995487391949,9.986675262451172,0.00010601027315715328,-0.00014907029981259257,-7.485561945941299e-05,0.0,0.01,0.0,left,1,2.0,7.34
417.9193449933082,1781614949.8961687,-0.48897966742515564,-0.007361189927905798,9.978560447692871,7.718205597484484e-05,-0.0011925848666578531,-7.484316301997751e-05,0.0,0.02,0.0,left,1,2.0,7.34
417.92934499308467,1781614949.9053776,-0.4667064845561981,0.007085765246301889,9.96778392791748,4.8988313210429624e-05,-0.0021393371280282736,-7.484610978281125e-05,0.0,0.03,0.0,left,1,2.0,7.34
417.93934499286115,1781614949.9158719,-0.47509393095970154,0.002100808545947075,9.955002784729004,2.190832674386911e-05,-0.0029894451145082712,-7.486117101507261e-05,0.0,0.04,0.0,left,1,2.0,7.34
417.94934499263763,1781614949.9253774,-0.47584035992622375,0.0035068956203758717,9.940752029418945,-3.7780775983264903e-06,-0.0037428184878081083,-7.488647679565474e-05,0.0,0.05,0.0,left,1,2.0,7.34
417.9593449924141,1781614949.9348817,-0.4755198657512665,0.002015393693000078,9.925464630126953,-2.7757061616284773e-05,-0.004399843048304319,-7.491981523344293e-05,0.0,0.06,0.0,left,1,2.0,7.34
417.9693449921906,1781614949.9444025,-0.4758690893650055,0.002148398896679282,9.9096097946167,-4.9780832341639325e-05,-0.004960790276527405,-7.495933823520318e-05,0.0,0.07,0.0,left,1,2.0,7.34
417.9793449919671,1781614949.9543138,-0.4767550528049469,0.0036828829906880856,9.893603324890137,-6.957720324862748e-05,-0.005426435731351376,-7.50030085328035e-05,0.0,0.08,0.0,left,1,2.0,7.34
417.98934499174356,1781614949.9633994,1.8865900039672852,0.007306435611099005,9.292197227478027,-8.55755279189907e-05,-0.014552011154592037,-0.00014525477308779955,0.0,0.09,0.0,left,1,2.0,7.34
417.99934499152005,1781614949.9729035,1.8609164953231812,-0.0050761825405061245,9.508489608764648,-0.00016485920059494674,-0.021700356155633926,-0.00013865603250451386,0.0,0.1,0.0,left,1,2.0,7.34
418.00934499129653,1781614949.9844217,1.8394891023635864,-0.004188907332718372,9.692059516906738,-0.0002250090619781986,-0.027065111324191093,-0.00014373190060723573,0.0,0.11,0.0,left,1,2.0,7.34
418.019344991073,1781614949.9949455,1.8212381601333618,0.007942499592900276,9.841350555419922,-0.0002226619835710153,-0.030857039615511894,-0.00021497768466360867,0.0,0.12,0.0,left,1,2.0,7.34
418.0293449908495,1781614950.0044553,1.8057379722595215,-0.005169627722352743,9.956700325012207,-0.0002883577544707805,-0.033291466534137726,-0.00020373155712150037,0.0,0.13,0.0,left,1,2.0,7.34
418.039344990626,1781614950.0148287,1.7945802211761475,-0.004895619582384825,10.039955139160156,-0.00033490266650915146,-0.0345793291926384,-0.00020368948753457516,0.0,0.14,0.0,left,1,2.0,7.34
418.04934499040246,1781614950.025339,1.7853182554244995,-0.003595920978114009,10.093913078308105,-0.00036772078601643443,-0.03491999953985214,-0.00020993378711864352,0.0,0.15,0.0,left,1,2.0,7.34
418.05934499017894,1781614950.0358438,1.7791892290115356,0.008983724750578403,10.122138977050781,-0.0003391770296730101,-0.034496720880270004,-0.000281874235952273,0.0,0.16,0.0,left,1,2.0,7.34
418.0693449899554,1781614950.0464866,1.7745999097824097,-0.007654068060219288,10.128464698791504,-0.0003839472192339599,-0.03347356989979744,-0.0002656136348377913,0.0,0.17,0.0,left,1,2.0,7.34
418.0793449897319,1781614950.0575457,1.772670030593872,-0.0054666707292199135,10.116978645324707,-0.00040998434997163713,-0.0319942831993103,-0.0002603192115202546,0.0,0.18,0.0,left,1,2.0,7.34
418.0893449895084,1781614950.0660543,1.7707133293151855,-0.004173143766820431,10.091629981994629,-0.00042304102680645883,-0.03018205612897873,-0.00026116654044017196,0.0,0.19,0.0,left,1,2.0,7.34
418.0993449892849,1781614950.078063,1.7717031240463257,-0.0042168316431343555,10.056076049804688,-0.0004264935269020498,-0.02814013510942459,-0.00026529456954449415,0.0,0.2,0.0,left,1,2.0,7.34
418.10934498906136,1781614950.0875695,1.772367000579834,-0.0027239301707595587,10.01375961303711,-0.0004224030126351863,-0.025953354313969612,-0.00027112988755106926,0.0,0.21,0.0,left,1,2.0,7.34
418.11934498883784,1781614950.0970728,1.774216890335083,-0.003970916382968426,9.967647552490234,-0.00041260881698690355,-0.02368982322514057,-0.00027742591919377446,0.0,0.22,0.0,left,1,2.0,7.34
418.1293449886143,1781614950.10959,1.775583267211914,-0.0024406102020293474,9.920296669006348,-0.00039793207542970777,-0.021402988582849503,-0.00028380006551742554,0.0,0.23,0.0,left,1,2.0,7.34
418.1393449883908,1781614950.1210897,1.778276801109314,-0.002761178184300661,9.873804092407227,-0.00037936001899652183,-0.019133849069476128,-0.0002897245576605201,0.0,0.24,0.0,left,1,2.0,7.34
418.1493449881673,1781614950.1316023,1.7804478406906128,-0.003915311302989721,9.829874992370605,-0.00035759591264650226,-0.016912976279854774,-0.0002948964247480035,0.0,0.25,0.0,left,1,2.0,7.34
418.15934498794377,1781614950.14213,1.7830816507339478,-0.003068941878154874,9.78974723815918,-0.0003329372557345778,-0.014762279577553272,-0.0002996732946485281,0.0,0.26,0.0,left,1,2.0,7.34
418.16934498772025,1781614950.1521559,1.7848451137542725,-0.002897476078942418,9.7543306350708,-0.0003059972368646413,-0.012697214260697365,-0.00030378616065718234,0.0,0.27,0.0,left,1,2.0,7.34
418.17934498749673,1781614950.16266,1.787644863128662,-0.004582209046930075,9.724141120910645,-0.0002775275206658989,-0.010727901011705399,-0.00030711430008523166,0.0,0.28,0.0,left,1,2.0,7.34
418.1893449872732,1781614950.1721776,1.7885160446166992,-0.0029429735150188208,9.699522972106934,-0.0002474358770996332,-0.008860835805535316,-0.00031007215147837996,0.0,0.29,0.0,left,1,2.0,7.34
418.1993449870497,1781614950.183452,1.790841817855835,-0.004576739389449358,9.680459976196289,-0.00021650352573487908,-0.007099694572389126,-0.0003124329959973693,0.0,0.3,0.0,left,1,2.0,7.34
418.2093449868262,1781614950.1929672,1.7925928831100464,-0.00366081390529871,9.6668119430542,-0.00018478598212823272,-0.0054463655687868595,-0.00031471680267713964,0.0,0.31,0.0,left,1,2.0,7.34
418.21934498660266,1781614950.2044945,1.792755365371704,-0.0020032115280628204,9.658303260803223,-0.00015288054419215769,-0.00390165438875556,-0.00031666303402744234,0.0,0.32,0.0,left,1,2.0,7.34
418.22934498637915,1781614950.215668,1.794959306716919,-0.006204300560057163,9.654443740844727,-0.00012161037739133462,-0.0024657179601490498,-0.0003178975894115865,0.0,0.33,0.0,left,1,2.0,7.34
418.23934498615563,1781614950.2271833,1.795087456703186,-0.0024410129990428686,9.654852867126465,-9.07033754629083e-05,-0.001138315536081791,-0.000319144717650488,0.0,0.34,0.0,left,1,2.0,7.34
418.2493449859321,1781614950.2373624,1.7960360050201416,-0.003842703765258193,9.658913612365723,-6.09045491728466e-05,8.093661745078862e-05,-0.0003200593055225909,0.0,0.35000000000000003,0.0,left,1,2.0,7.34
418.2593449857086,1781614950.247574,1.7964071035385132,-0.004958440084010363,9.666120529174805,-3.246762207709253e-05,0.0011923954589292407,-0.0003206115507055074,0.0,0.36,0.0,left,1,2.0,7.34
418.2693449854851,1781614950.258485,1.7968761920928955,-0.003967759199440479,9.675935745239258,-5.394108029577183e-06,0.0021965838968753815,-0.00032117331284098327,0.0,0.37,0.0,left,1,2.0,7.34
418.27934498526156,1781614950.2685246,1.7967549562454224,-0.0038083952385932207,9.687767028808594,2.009962554438971e-05,0.0030939325224608183,-0.0003217682824470103,0.0,0.38,0.0,left,1,2.0,7.34
418.28934498503804,1781614950.2808573,1.7974783182144165,-0.005404418334364891,9.701165199279785,4.3520947656361386e-05,0.0038851704448461533,-0.0003223596140742302,0.0,0.39,0.0,left,1,2.0,7.34
418.2993449848145,1781614950.2933881,1.7965713739395142,-0.002603539964184165,9.715680122375488,6.50618749205023e-05,0.004571185912936926,-0.0003231862501706928,0.0,0.4,0.0,left,1,2.0,7.34
418.309344984591,1781614950.3039143,1.7969297170639038,-0.00526596512645483,9.730867385864258,8.410424197791144e-05,0.005153398960828781,-0.00032390205888077617,0.0,0.41000000000000003,0.0,left,1,2.0,7.34
418.3193449843675,1781614950.3164082,1.7970303297042847,-0.004320616368204355,9.746347427368164,0.00010095916513819247,0.005633571185171604,-0.0003248410939704627,0.0,0.42,0.0,left,1,2.0,7.34
418.329344984144,1781614950.3280215,1.7958403825759888,-0.0038041130173951387,9.761831283569336,0.00011547456961125135,0.006014043930917978,-0.0003259622899349779,0.0,0.43,0.0,left,1,2.0,7.34
