t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,steer_input,speed_kmh
749.5193375814706,1781615290.391284,-0.09852907061576843,-0.790026068687439,10.24516773223877,0.1901061236858368,-0.009104196913540363,-0.13504832983016968,1.829683992549233,4.92,-0.1565494667348813,55.0
749.5293375812471,1781615290.401799,-0.10142231732606888,-0.5847913026809692,10.17624282836914,0.18641690909862518,-0.00705790426582098,-0.11943090707063675,1.8692297465072976,4.93,-0.13785716926980832,55.0
749.5393375810236,1781615290.4109085,-0.10476505011320114,-0.40066275000572205,10.106310844421387,0.18036231398582458,-0.0052977632731199265,-0.10454551875591278,1.9040536638994368,4.94,-0.11881663263081395,55.0
749.5493375808,1781615290.4200578,-0.10692455619573593,-0.24627089500427246,10.038436889648438,0.17204105854034424,-0.0038185573648661375,-0.09054911136627197,1.9340677764872207,4.95,-0.09947595486594174,55.0
749.5593375805765,1781615290.4295652,-0.10828880965709686,-0.11953467130661011,9.975162506103516,0.16158244013786316,-0.00260455091483891,-0.07758834213018417,1.9591962660177875,4.96,-0.07988399220576387,55.0
749.569337580353,1781615290.4435837,-0.10863514244556427,-0.021848391741514206,9.918210983276367,0.1491413414478302,-0.001632833038456738,-0.06579771637916565,1.979375655746015,4.97,-0.060090235648303715,55.0
749.5793375801295,1781615290.4538386,-0.10932100564241409,0.04496414586901665,9.869260787963867,0.13489803671836853,-0.0008725241641514003,-0.055297963321208954,1.9945549707818442,4.98,-0.04014468594048527,55.0
749.589337579906,1781615290.4613526,-0.1078217551112175,0.08031877130270004,9.827051162719727,0.11904051154851913,-0.0003028956416528672,-0.04619838669896126,2.0046958668576886,4.99,-0.020097727271908384,55.0
756.199337432161,1781615297.0707347,2.7097482681274414,-0.006914480589330196,9.846647262573242,-4.121419806324411e-06,0.00023826441611163318,-0.0004281136207282543,0.0,0.0,0.0,60.0
756.2093374319375,1781615297.080982,2.707719326019287,0.03517807647585869,9.846789360046387,0.00039544154424220324,0.00023789177066646516,-0.00028083406505174935,2.0097727271907826,0.01,0.020097727271907825,60.0
756.2193374317139,1781615297.0904877,2.704881191253662,0.131071999669075,9.847064018249512,0.0017006404232233763,0.00023701065219938755,0.00028085094527341425,2.0046958668578134,0.02,0.04014468594048596,60.0
756.2293374314904,1781615297.1008756,2.7023062705993652,0.2568890154361725,9.847408294677734,0.004220327362418175,0.00023642895394004881,0.0015310636954382062,1.9945549707816868,0.03,0.06009023564830283,60.0
756.2393374312669,1781615297.1110098,2.6979613304138184,0.4116407632827759,9.847728729248047,0.008099996484816074,0.00023803298245184124,0.0037070426624268293,1.9793756557459983,0.04,0.07988399220576281,60.0
756.2493374310434,1781615297.1205306,2.6931519508361816,0.5871127843856812,9.848044395446777,0.013373329304158688,0.00024525594199076295,0.006997631397098303,1.959196266017911,0.05,0.09947595486594192,60.0
756.2593374308199,1781615297.1295898,2.685675621032715,0.7811289429664612,9.848262786865234,0.01999395154416561,0.0002630335802678019,0.01154186762869358,1.9340677764872054,0.06,0.11881663263081398,60.0
756.2693374305964,1781615297.1398356,2.6480700969696045,0.9917353391647339,9.855664253234863,0.027856087312102318,0.0004047275288030505,0.017433229833841324,1.9040536638992842,0.07,0.13785716926980682,60.0
756.2793374303728,1781615297.1503441,2.5468006134033203,1.2189782857894897,9.875455856323242,0.03680900111794472,0.0008803479722701013,0.024723568931221962,1.869229746507417,0.08,0.156549466734881,60.0
756.2893374301493,1781615297.1618505,2.448725461959839,1.4626396894454956,9.885357856750488,0.04666737839579582,0.0016125348629429936,0.03342501446604729,1.8296839925492163,0.09,0.17484630666037315,60.0
756.2993374299258,1781615297.1712472,2.352464437484741,1.7180200815200806,9.886940956115723,0.05721912160515785,0.0025357187259942293,0.043518103659152985,1.7855162980312977,0.1,0.19270146964068613,60.0
756.3093374297023,1781615297.180772,2.2565085887908936,1.9889031648635864,9.881789207458496,0.06823468208312988,0.0035960956010967493,0.05495403707027435,1.7368382343832172,0.11,0.2100698519845183,60.0
756.3193374294788,1781615297.1898534,2.1615233421325684,2.2698614597320557,9.871258735656738,0.07947220653295517,0.004750113468617201,0.06765974313020706,1.6837727666184326,0.12,0.22690757965070263,60.0
756.3293374292552,1781615297.199037,2.068554162979126,2.558957815170288,9.856598854064941,0.09068462997674942,0.005963480565696955,0.08154028654098511,1.626453942713954,0.13,0.24317211907784217,60.0
756.3393374290317,1781615297.208544,1.9752627611160278,2.856992721557617,9.838885307312012,0.10162561386823654,0.0072096106596291065,0.09648171067237854,1.5650265549935565,0.14,0.25882238462777774,60.0
756.3493374288082,1781615297.2190192,1.9042590856552124,2.7927260398864746,9.814787864685059,0.10838408023118973,0.00838513858616352,0.1109003946185112,1.4996457743697733,0.15,0.27381884237147547,60.0
756.3593374285847,1781615297.2285252,1.8272621631622314,2.9912707805633545,9.794198989868164,0.11344268918037415,0.009516047313809395,0.12500545382499695,1.4304767583687317,0.16,0.2881236099551628,60.0
756.3693374283612,1781615297.2385838,1.752079963684082,3.2051150798797607,9.774581909179688,0.1170121282339096,0.010594249702990055,0.1387883573770523,1.3576942339278752,0.17,0.30170055229444154,60.0
756.3793374281377,1781615297.2478933,1.6789499521255493,3.424384117126465,9.756373405456543,0.11923237144947052,0.011614610441029072,0.15226057171821594,1.2814820560206053,0.18,0.3145153728546476,60.0
756.3893374279141,1781615297.2579892,1.6073517799377441,3.6427340507507324,9.739819526672363,0.12020356953144073,0.012574552558362484,0.1654338836669922,1.202032743222603,0.19,0.3265357002868736,60.0
756.3993374276906,1781615297.2694962,1.5391210317611694,3.8537843227386475,9.725076675415039,0.12000367790460587,0.013471311889588833,0.17831303179264069,1.1195469913932443,0.2,0.33773117020080606,60.0
756.4093374274671,1781615297.2795496,1.4730751514434814,4.054562091827393,9.712215423583984,0.11869790405035019,0.014302377589046955,0.1908910572528839,1.0342331667004212,0.21,0.3480735018678103,60.0
756.4193374272436,1781615297.2910643,1.409857153892517,4.248013019561768,9.701135635375977,0.11634574085474014,0.015065117739140987,0.2031494826078415,0.9463067792695234,0.22,0.3575365696605055,60.0
756.4293374270201,1781615297.300593,1.3513226509094238,4.426514148712158,9.691934585571289,0.11300277709960938,0.015756558626890182,0.21505959331989288,0.8559899387861503,0.23,0.366096469048367,60.0
756.4393374267966,1781615297.311107,1.2952096462249756,4.595137596130371,9.686613082885742,0.10873597860336304,0.01638716645538807,0.226583793759346,0.7635107934277796,0.24,0.3737315769826448,60.0
756.449337426573,1781615297.3196359,1.2418380975723267,4.748324871063232,9.704320907592773,0.10372141003608704,0.01709306612610817,0.2376764714717865,0.6691029535416615,0.25,0.3804226065180614,60.0
756.4593374263495,1781615297.3288517,1.191106915473938,4.887115001678467,9.738018989562988,0.09810613095760345,0.017966054379940033,0.24829114973545074,0.5730049015248151,0.26,0.3861526555333096,60.0
756.469337426126,1781615297.3390138,1.1444565057754517,5.008993148803711,9.779900550842285,0.09200720489025116,0.019049478694796562,0.25837746262550354,0.4754593893967818,0.27,0.3909072494272774,60.0
756.4793374259025,1781615297.3490784,1.1020455360412598,5.112903594970703,9.823851585388184,0.08551761507987976,0.020347829908132553,0.26788240671157837,0.3767128255869834,0.28,0.3946743776831472,60.0
756.489337425679,1781615297.3585863,1.0655975341796875,5.194490909576416,9.85949420928955,0.07867269963026047,0.021798867732286453,0.27675020694732666,0.2770146524856132,0.29,0.39744452420800336,60.0
756.4993374254555,1781615297.36709,1.03484308719635,5.258415699005127,9.876289367675781,0.07144705206155777,0.02327188476920128,0.28492271900177,0.1766167163305299,0.3,0.39921069137130866,60.0
756.5093374252319,1781615297.3776205,1.011194109916687,5.303623676300049,9.875984191894531,0.06382088363170624,0.024647340178489685,0.29233983159065247,0.075772631021781,0.31,0.39996841768152647,60.0
756.5193374250084,1781615297.3871238,0.9919192790985107,5.331926345825195,9.860440254211426,0.05577860772609711,0.025818362832069397,0.2989429831504822,-0.02526286252907406,0.32,0.3997157890562357,60.0
756.5293374247849,1781615297.3966365,0.9792583584785461,5.33834171295166,9.831880569458008,0.047308143228292465,0.0266921017318964,0.30467861890792847,-0.1262345398966691,0.33,0.39845344365726904,60.0
756.5393374245614,1781615297.4071574,0.9699214100837708,5.330987930297852,9.792317390441895,0.03840229660272598,0.02719004638493061,0.309498131275177,-0.2268873378608538,0.34,0.3961845702786605,60.0
756.5493374243379,1781615297.4176643,0.9645131826400757,5.308058261871338,9.744029998779297,0.029058489948511124,0.027248602360486984,0.3133608400821686,-0.3269669987185031,0.35000000000000003,0.39291490029147547,60.0
756.5593374241143,1781615297.4266636,0.9635829329490662,5.26547908782959,9.68919563293457,0.01927844248712063,0.02681882120668888,0.31623440980911255,-0.4262207125605877,0.36,0.3886526931658696,60.0
756.5693374238908,1781615297.4372368,0.9638438820838928,5.210782527923584,9.62984848022461,0.009073282591998577,0.025866402313113213,0.31809526681900024,-0.52439775589192,0.37,0.3834087156069504,60.0
756.5793374236673,1781615297.4467406,0.9676730632781982,5.139339923858643,9.568106651306152,-0.0015394430374726653,0.024371014907956123,0.3189297020435333,-0.6212501249804547,0.38,0.37719621435714584,60.0
756.5893374234438,1781615297.455305,0.9699163436889648,5.057327747344971,9.505642890930176,-0.012533210217952728,0.022325502708554268,0.31873375177383423,-0.7165331623362581,0.39,0.37003088273378326,60.0
756.5993374232203,1781615297.46581,0.975717306137085,4.960265636444092,9.444324493408203,-0.023871973156929016,0.019735204055905342,0.31751447916030884,-0.8100061747375431,0.4,0.36193082098640783,60.0
756.6093374229968,1781615297.4753146,0.9798872470855713,4.851149082183838,9.385622024536133,-0.035510383546352386,0.01661674492061138,0.3152892589569092,-0.9014330412426497,0.41000000000000003,0.35291649057398133,60.0
756.6193374227732,1781615297.4868283,0.988640546798706,4.683385372161865,9.327072143554688,-0.047916434705257416,0.012951512821018696,0.3118784427642822,-0.9905828096520408,0.42,0.3430106624774609,60.0
756.6293374225497,1781615297.4975038,1.0209462642669678,4.239720344543457,9.251193046569824,-0.06377759575843811,0.008519011549651623,0.3061518371105194,-1.0772302799135824,0.43,0.3322383596783251,60.0
756.6393374223262,1781615297.5065033,1.044358730316162,3.8972887992858887,9.170927047729492,-0.08187945187091827,0.0033192173577845097,0.298104465007782,-1.161156572997446,0.44,0.32062679394835064,60.0
756.6493374221027,1781615297.5156069,1.061203122138977,3.598818302154541,9.091849327087402,-0.1014079824090004,-0.0026141114067286253,0.2879174053668976,-1.2421496838034896,0.45,0.30820529711031575,60.0
