t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
702.6693386286497,1781615242.765497,2.693071126937866,-0.0049780989065766335,9.846482276916504,-2.6979514586855657e-05,0.00023716851137578487,-0.00043996243039146066,0.0,2.87,30
702.6793386284262,1781615242.7745485,2.6907260417938232,0.0003324826539028436,9.8464937210083,2.143871461157687e-05,0.00023694334959145635,-0.00042717225733213127,0.0,2.88,30
702.6893386282027,1781615242.7850626,2.6888177394866943,-0.006903838831931353,9.84643268585205,-9.614585678718868e-07,0.0002366582484683022,-0.00043001107405871153,0.0,2.89,30
702.6993386279792,1781615242.794222,2.6873209476470947,-0.006614661775529385,9.846431732177734,-1.7316429875791073e-05,0.00023647831403650343,-0.0004364707856439054,0.0,2.9,30
702.7093386277556,1781615242.8027203,2.6841373443603516,-0.004899212624877691,9.846409797668457,-2.9475750125129707e-05,0.00023631719523109496,-0.0004446496022865176,0.0,2.91,30
702.7193386275321,1781615242.814737,2.6824116706848145,0.00032944921986199915,9.84642505645752,2.0365876480354927e-05,0.00023614866950083524,-0.0004313225217629224,0.0,2.92,30
702.7293386273086,1781615242.8252552,2.680511236190796,-0.006911706645041704,9.84635066986084,-8.939608164837409e-07,0.00023589900229126215,-0.00043373386142775416,0.0,2.93,30
702.7393386270851,1781615242.8345568,2.679015874862671,-0.006617133971303701,9.846343994140625,-1.6226658772211522e-05,0.0002356938784942031,-0.00043973932042717934,0.0,2.94,30
702.7493386268616,1781615242.843063,2.6757164001464844,0.001262515434063971,9.846336364746094,2.887127448047977e-05,0.00023540761321783066,-0.00042656040750443935,0.0,2.95,30
702.759338626638,1781615242.8525794,2.6742680072784424,-0.006924604065716267,9.846302032470703,6.5810645537567325e-06,0.00023521209368482232,-0.00042880934779532254,0.0,2.96,30
702.7693386264145,1781615242.8620963,2.6724958419799805,-0.0066246152855455875,9.846367835998535,-9.736659194459207e-06,0.00023642985615879297,-0.0004347132926341146,0.0,2.97,30
702.779338626191,1781615242.8716004,2.668883800506592,-0.004927639849483967,9.846412658691406,-2.2048076061764732e-05,0.0002387351414654404,-0.00044234050437808037,0.0,2.98,30
702.7893386259675,1781615242.8811197,2.666775703430176,-1.166386664408492e-05,9.846445083618164,2.502450479369145e-05,0.00024187816597986966,-0.00042938825208693743,0.0,2.99,30
702.799338625744,1781615242.8906443,2.6644351482391357,-0.006889418698847294,9.84638786315918,4.139345037401654e-06,0.00024571825633756816,-0.0004316487757023424,0.0,3.0,30
702.8093386255205,1781615242.8991408,2.662012815475464,-0.006488403771072626,9.846362113952637,-1.122285448218463e-05,0.0002499983529560268,-0.0004372827534098178,0.0,3.0100000000000002,30
702.819338625297,1781615242.9082723,2.660174608230591,-0.00638912059366703,9.846301078796387,-2.2589096261071973e-05,0.0002544974267948419,-0.0004446867969818413,0.0,3.02,30
702.8293386250734,1781615242.9172833,2.656578779220581,0.0013710131170228124,9.846278190612793,2.553931153670419e-05,0.00025907656527124345,-0.0004318056453485042,0.0,3.0300000000000002,30
702.8393386248499,1781615242.927787,2.6547560691833496,-0.00685887411236763,9.846153259277344,5.369051905290689e-06,0.00026367176906205714,-0.00043407472549006343,0.0,3.04,30
702.8493386246264,1781615242.9372957,2.6529464721679688,-0.006609528791159391,9.846095085144043,-9.442748705623671e-06,0.00026810099370777607,-0.00043951740371994674,0.0,3.0500000000000003,30
702.8593386244029,1781615242.9478,2.6493797302246094,-0.0049277707003057,9.846022605895996,-2.061322084045969e-05,0.0002723860088735819,-0.0004466859973035753,0.0,3.06,30
702.8693386241794,1781615242.9583054,2.6472880840301514,-0.00010247978934785351,9.84595012664795,2.686548396013677e-05,0.00027637340826913714,-0.00043340958654880524,0.0,3.0700000000000003,30
702.8793386239558,1781615242.9688134,2.6449356079101562,-0.00687502883374691,9.845863342285156,6.931539701326983e-06,0.0002800698857754469,-0.0004352724936325103,0.0,3.08,30
702.8893386237323,1781615242.979333,2.6431493759155273,-0.006612243130803108,9.845820426940918,-7.592384463350754e-06,0.000283532019238919,-0.00044043335947208107,0.0,3.09,30
702.8993386235088,1781615242.990446,2.639585256576538,-0.004929793067276478,9.845751762390137,-1.8427737813908607e-05,0.00028667005244642496,-0.0004472606524359435,0.0,3.1,30
702.9093386232853,1781615243.0009325,2.6376097202301025,-0.0002319484920008108,9.845734596252441,2.8262589694350027e-05,0.0002895136713050306,-0.00043393843225203454,0.0,3.11,30
702.9193386230618,1781615243.0104544,2.6358587741851807,-0.006969512905925512,9.845654487609863,8.688349225849379e-06,0.00029200364951975644,-0.0004356405697762966,0.0,3.12,30
702.9293386228383,1781615243.0204968,2.632366180419922,-0.005126009229570627,9.845629692077637,-5.678457455360331e-06,0.0002942556166090071,-0.00044056627666577697,0.0,3.13,30
702.9393386226147,1781615243.0310137,2.630406618118286,-0.0063394708558917046,9.845611572265625,-1.6855556168593466e-05,0.00029615763924084604,-0.0004468065162654966,0.0,3.14,30
